id	emotion
34907_0032_A_692	0.10812166333198547,0.3626193106174469,0.13979016244411469,0.09641517698764801,0.2074219435453415,0.07472942769527435
34907_0032_A_693	0.15914973616600037,0.18928945064544678,-0.022739384323358536,0.03497213497757912,0.06545101851224899,0.17986799776554108
34907_0032_A_694	0.07141196727752686,0.049155689775943756,0.476123571395874,0.0948985293507576,0.13702392578125,0.11970584839582443
34907_0032_A_695	0.05580153688788414,0.05599421262741089,0.15240180492401123,0.18929746747016907,0.3794681131839752,0.3578663468360901
34907_0032_A_696	0.0152103491127491,0.0321674644947052,0.03543248772621155,0.03988855704665184,0.11284840852022171,0.13004863262176514
34907_0032_A_697	0.0238657183945179,0.21397262811660767,0.08297374099493027,0.1233290582895279,0.10390489548444748,0.4339875876903534
34907_0032_A_698	0.2389187514781952,0.0550573468208313,-0.02684202790260315,0.02851688489317894,0.04444433003664017,0.13340117037296295
34907_0033_A_722	0.36556267738342285,0.13552668690681458,0.04559857398271561,0.09040458500385284,0.07051130384206772,0.22950182855129242
34907_0033_A_723	0.0850229561328888,0.09784188121557236,-0.026009973138570786,0.03300875797867775,0.07823855429887772,0.15307840704917908
34907_0035_A_754	0.09160292148590088,0.02491341345012188,0.041252702474594116,0.03658914938569069,0.13682261109352112,0.6160763502120972
34907_0035_A_755	0.07704293727874756,0.03799945116043091,0.033448804169893265,0.0388571061193943,0.16847701370716095,0.5533156394958496
34907_0035_A_756	0.09316839277744293,0.09354417026042938,0.04211508482694626,0.037557896226644516,0.07826545089483261,0.10221607238054276
34907_0035_A_757	0.10746148228645325,0.07411742210388184,-0.012405653484165668,0.04487740620970726,0.09447123855352402,0.15408197045326233
34907_0035_A_758	0.11983144283294678,0.08515096455812454,-0.00910093542188406,0.048376742750406265,0.09109944850206375,0.1889691948890686
34907_0035_A_759	0.07338061928749084,0.09847206622362137,0.038768500089645386,0.04176795855164528,0.08981595188379288,0.1654060035943985
34907_0035_A_760	0.00733247771859169,0.06764665246009827,0.04670492559671402,0.13199898600578308,0.15549218654632568,0.21856296062469482
34907_0035_A_761	0.02440791204571724,0.10653860867023468,0.19481678307056427,0.43838730454444885,0.18868830800056458,0.3700740337371826
34907_0035_A_762	0.034050676971673965,0.015632061287760735,0.0888592004776001,0.31547439098358154,0.2836194336414337,0.2236858606338501
34907_0035_A_763	0.04402107372879982,0.08497567474842072,0.07415303587913513,0.053407181054353714,0.11839083582162857,0.13411732017993927
34907_0035_A_764	0.06553106009960175,0.04761824756860733,0.27797725796699524,0.23867428302764893,0.14194075763225555,0.12972404062747955
34907_0035_A_765	0.05318084731698036,0.06378877907991409,0.07579030841588974,0.04769185557961464,0.11808299273252487,0.12010287493467331
34907_0035_A_766	0.061221737414598465,0.0526755154132843,0.3425905406475067,0.053857456892728806,0.16897831857204437,0.10518631339073181
34907_0035_A_770	0.011524830013513565,0.02208068035542965,0.02919098362326622,0.07038090378046036,0.09456639736890793,0.19206294417381287
34907_0035_A_767	0.04882814362645149,0.0418095588684082,0.07298101484775543,0.06453469395637512,0.14858342707157135,0.116508349776268
34907_0036_A_789	0.062332186847925186,0.10416609048843384,0.04536299407482147,0.030232232064008713,0.10643013566732407,0.22876900434494019
34907_0036_A_790	0.03875710442662239,0.12290827929973602,0.06795135140419006,0.29016533493995667,0.14316396415233612,0.2466881275177002
34907_0032_A_699	0.07083962857723236,0.09868867695331573,0.004995937459170818,0.03367498144507408,0.09860000759363174,0.237693190574646
34907_0032_A_700	0.8245805501937866,0.08769537508487701,0.028151091188192368,-0.01726575568318367,0.019926389679312706,0.16084513068199158
34907_0032_A_701	0.0531594343483448,0.05992080271244049,0.5977949500083923,0.02372819557785988,0.3777618110179901,0.2545545995235443
34907_0032_A_702	0.05067207291722298,0.03565848618745804,0.24638332426548004,0.02704804018139839,0.29805782437324524,0.40315258502960205
34907_0032_A_705	-0.01855715736746788,0.04557742178440094,1.1481270790100098,0.1767163872718811,1.9133480787277222,0.8948360681533813
34907_0032_A_706	0.05656816437840462,0.03440752625465393,0.03376338630914688,0.05743633583188057,0.20848901569843292,0.1592327356338501
34907_0032_A_707	0.00011074729263782501,0.025209425017237663,1.4271517992019653,0.1617116630077362,1.363926887512207,0.1649482250213623
34907_0032_A_708	-0.06951086223125458,2.8163037300109863,0.09732357412576675,0.14767763018608093,0.16756674647331238,0.2519305944442749
34907_0032_A_709	0.020384985953569412,0.10160437971353531,0.10204240679740906,1.0657532215118408,0.4969566762447357,0.40303581953048706
34907_0032_A_710	0.06772591173648834,0.04617546498775482,0.28363457322120667,0.08231529593467712,0.15721994638442993,0.309424489736557
34907_0032_A_711	0.05979481711983681,0.16079893708229065,0.1402663290500641,0.0754658654332161,0.11007902026176453,0.1589505523443222
34907_0032_A_712	0.13510030508041382,0.08769108355045319,-0.008619663305580616,0.12073563039302826,0.1258382946252823,0.1791715919971466
34907_0032_A_713	0.03060748055577278,0.053659096360206604,0.00946411769837141,1.712902307510376,0.21187236905097961,0.35313478112220764
34907_0033_A_715	0.06160590425133705,0.16200654208660126,0.023424804210662842,0.03652404621243477,0.09679963439702988,0.17176413536071777
34907_0033_A_716	0.0585443414747715,0.08228283375501633,0.03973666578531265,0.05007104203104973,0.1191425547003746,0.08814898878335953
34907_0033_A_717	0.08345901966094971,0.07189349085092545,0.1712629646062851,0.023732785135507584,0.09919288754463196,0.13996057212352753
34907_0033_A_718	0.10396729409694672,0.21347512304782867,0.04913744702935219,0.09331798553466797,0.10174324363470078,0.2572786509990692
34907_0033_A_719	0.02646579220890999,0.060591451823711395,0.14090025424957275,0.12781234085559845,0.15918412804603577,0.12971025705337524
34907_0033_A_720	0.11084677278995514,0.1835857331752777,0.019417565315961838,0.06302186846733093,0.11664851754903793,0.2815408408641815
34907_0033_A_721	0.08107905089855194,1.0542834997177124,0.1752050220966339,0.2864539325237274,0.18702243268489838,0.2857952117919922
34907_0033_A_724	0.044846657663583755,0.06438904255628586,0.0031645921990275383,0.05794670805335045,0.10641425102949142,0.2095281034708023
34907_0033_A_725	0.08804874122142792,0.10166729986667633,0.5370814800262451,0.0634230524301529,0.1578158736228943,0.09248713403940201
34907_0033_A_726	0.04570356383919716,0.08138759434223175,0.04340223968029022,0.04633151367306709,0.11971508711576462,0.11947494745254517
34907_0033_A_727	0.03160293772816658,0.04435102641582489,0.0060668932273983955,0.04211081936955452,0.12257235497236252,0.1874774992465973
34907_0033_A_728	0.04942524805665016,0.05534888058900833,0.003025307320058346,0.03709235414862633,0.10785157233476639,0.15794438123703003
34907_0033_A_729	0.06362377107143402,0.055742308497428894,0.484630286693573,0.07001123577356339,0.15138350427150726,0.07285322993993759
34907_0033_A_730	-0.004219215363264084,0.05964340269565582,-0.009888744913041592,0.05787184461951256,0.14085358381271362,0.23389984667301178
34907_0033_A_731	0.06703029572963715,0.0628068670630455,-0.015242102555930614,0.04838692769408226,0.15300056338310242,0.10602959990501404
34907_0033_A_732	0.22497931122779846,-0.05082831531763077,0.034738924354314804,0.034450042992830276,0.3111419379711151,1.5785903930664062
34907_0033_A_733	0.15927745401859283,-0.053643882274627686,0.05639472231268883,-0.08347474783658981,0.3222139775753021,1.9495433568954468
34907_0033_A_734	0.21445868909358978,0.006477436050772667,0.11530064791440964,0.10354498773813248,0.352072536945343,1.8168319463729858
34907_0033_A_735	0.0777067244052887,-0.0050661806017160416,0.007380946539342403,0.08548806607723236,0.364228218793869,2.67128586769104
34907_0034_A_736	0.07188162207603455,0.057793423533439636,0.04781608283519745,0.06923425197601318,0.10796771198511124,0.1277569979429245
34907_0034_A_737	0.10500256717205048,0.08226054906845093,0.04919912666082382,0.04056515917181969,0.11521207541227341,0.26367419958114624
34907_0034_A_738	0.18331336975097656,0.032547034323215485,0.10655393451452255,0.024462517350912094,0.10656926780939102,0.581779956817627
34907_0034_A_739	0.130671888589859,0.12106442451477051,0.09453485906124115,0.045454178005456924,0.21410132944583893,0.21873587369918823
34907_0034_A_740	0.1017213761806488,0.05744034796953201,0.06315448880195618,0.022576313465833664,0.26962897181510925,0.5546560883522034
34907_0035_A_741	1.8620065450668335,0.17681220173835754,0.11451603472232819,-0.031512562185525894,-0.004430712666362524,0.20070163905620575
34907_0035_A_742	1.9987319707870483,0.1445886790752411,0.12250924110412598,-0.07598201930522919,-0.026047522202134132,0.29575037956237793
34907_0035_A_743	0.02988574281334877,0.08494368195533752,0.03153083473443985,0.04525485262274742,0.12746687233448029,0.1187482699751854
34907_0035_A_744	0.09509515762329102,0.11878564953804016,0.2044985294342041,0.05497981235384941,0.17731426656246185,0.14358368515968323
34907_0035_A_745	0.07900059223175049,0.0629742220044136,0.06293336302042007,0.05503306910395622,0.09354981034994125,0.1252904236316681
34907_0035_A_746	0.03629479184746742,0.08376288414001465,0.02595692127943039,0.0479138158261776,0.13094422221183777,0.19621531665325165
34907_0035_A_747	0.043658602982759476,0.023050790652632713,0.26592910289764404,0.10125754773616791,0.16697709262371063,0.3561312258243561
34907_0035_A_748	0.07791045308113098,0.06225402653217316,0.6826168894767761,0.159454345703125,0.164844810962677,0.2347409427165985
34907_0035_A_749	0.0650801956653595,0.04670408368110657,0.0743589699268341,0.2927115857601166,0.19312350451946259,0.24132327735424042
34907_0035_A_750	0.07743299007415771,0.08192940056324005,0.04014981538057327,0.11950492113828659,0.1480100005865097,0.34360697865486145
34907_0035_A_751	0.13550952076911926,0.1832210123538971,0.07473313063383102,0.15087442100048065,0.21671995520591736,0.6951910853385925
34907_0035_A_752	0.4480690658092499,0.8121251463890076,0.15210239589214325,0.05515923723578453,0.126478374004364,0.3357369303703308
34907_0035_A_753	0.034050676971673965,0.015632061287760735,0.0888592004776001,0.31547439098358154,0.2836194336414337,0.2236858606338501
34907_0035_A_769	0.038973111659288406,0.007645411416888237,0.06787877529859543,0.09962952136993408,0.1427806168794632,0.16390793025493622
34907_0035_A_768	0.017017249017953873,0.01523779146373272,0.010417143814265728,0.342702180147171,0.12001620978116989,0.11200512945652008
34907_0035_A_771	0.0277252234518528,0.05900415778160095,0.07457475364208221,0.12964153289794922,0.11831628531217575,0.11664310097694397
34907_0035_A_772	-0.0012542270123958588,0.08489402383565903,0.139642134308815,0.7184996604919434,0.11752768605947495,0.33299320936203003
34907_0035_A_773	0.036180008202791214,0.12498632073402405,0.035885993391275406,0.07265438884496689,0.22588631510734558,0.6277003884315491
34907_0035_A_774	0.0999230146408081,0.4640730023384094,-0.03638458251953125,0.9091026782989502,0.15369956195354462,0.18494410812854767
34907_0035_A_775	0.07158757746219635,0.06692303717136383,0.05952133238315582,0.07000856101512909,0.18972504138946533,0.16616135835647583
34907_0035_A_776	0.06759636104106903,0.4610776901245117,0.39934438467025757,0.07624318450689316,0.3002862334251404,0.2531660795211792
34907_0035_A_777	0.05854364112019539,0.05649760365486145,-0.020327970385551453,0.06399041414260864,0.15271225571632385,0.12919597327709198
34907_0035_A_778	0.07382337749004364,-0.010105790570378304,0.06633493304252625,0.2304615080356598,0.5770569443702698,0.49360835552215576
34907_0035_A_779	0.10347062349319458,0.04539208859205246,0.06375769525766373,0.4846925139427185,0.5044055581092834,0.23000003397464752
34907_0035_A_780	0.07381175458431244,0.03593312203884125,0.039516422897577286,0.11285935342311859,0.2835218608379364,0.5406636595726013
34907_0035_A_781	0.0875481367111206,0.05301264673471451,0.07242071628570557,0.17122623324394226,0.2572126090526581,0.3758007287979126
34907_0035_A_782	0.04092646762728691,0.04006132483482361,-0.023639585822820663,0.8815365433692932,0.1527651697397232,0.2819164991378784
34907_0035_A_783	0.06144854798913002,0.06812294572591782,0.04346263408660889,0.2074231207370758,0.14571350812911987,0.18878203630447388
34907_0036_A_785	0.028046000748872757,0.0031542088836431503,0.019254129379987717,0.06956809014081955,0.09744191914796829,0.24718712270259857
34907_0036_A_786	0.041925135999917984,-0.011722581461071968,0.043875712901353836,0.11246556788682938,0.12311621755361557,0.17505541443824768
34907_0036_A_787	0.035339344292879105,0.07792314141988754,0.09356872737407684,0.03080194815993309,0.12247791141271591,0.09785569459199905
34907_0036_A_788	0.05565540865063667,0.07279855012893677,-0.01303903292864561,0.04013318940997124,0.14296476542949677,0.1521618366241455
34907_0036_A_791	0.026506397873163223,1.0291107892990112,0.08888288587331772,0.1541275680065155,0.13456152379512787,0.31124207377433777
34907_0036_A_792	0.04581243172287941,0.18009141087532043,0.029795542359352112,0.01036712247878313,0.11022531241178513,0.11499463021755219
34907_0036_A_793	0.07422471046447754,0.06707784533500671,0.5676292777061462,0.04512181505560875,0.16921459138393402,0.10711267590522766
34907_0036_A_794	0.12872514128684998,0.14878879487514496,0.02456875517964363,0.059167083352804184,0.15804769098758698,0.2124704122543335
34907_0037_A_797	0.013313952833414078,0.031284406781196594,0.7269746661186218,0.11089993268251419,0.1789952516555786,0.3934430480003357
34907_0037_A_799	0.06472557783126831,0.06183677911758423,0.045343585312366486,0.08535805344581604,0.09745316952466965,0.33316075801849365
34907_0037_A_801	0.05933159962296486,0.065057672560215,0.03474530205130577,0.08045914769172668,0.14393392205238342,0.2492179572582245
34907_0037_A_795	0.12876161932945251,-0.00740855373442173,0.0716024786233902,0.007821423001587391,0.13041888177394867,0.9756633639335632
34907_0037_A_803	0.06827881932258606,0.06952901929616928,0.0589732751250267,0.12377873063087463,0.13026125729084015,0.29608067870140076
34907_0037_A_805	0.16856175661087036,0.14539751410484314,0.10388997942209244,0.25271403789520264,0.29504701495170593,0.9256529808044434
34907_0037_A_809	0.05547431483864784,0.08327112346887589,0.08690625429153442,0.054035086184740067,0.1397552639245987,0.17409776151180267
34907_0037_A_811	0.02263263240456581,0.054313644766807556,0.003444506786763668,0.03848909214138985,0.10283853858709335,0.12613040208816528
34907_0037_A_813	0.025836829096078873,0.05063965916633606,0.08312362432479858,0.06205752119421959,0.09754148870706558,0.1741480827331543
34907_0037_A_815	0.026774052530527115,0.0637647807598114,0.01915127784013748,0.0687706470489502,0.09788461774587631,0.1704733818769455
34907_0037_A_819	0.02437042072415352,0.10511685907840729,-0.028387386351823807,0.00670268852263689,0.10382264107465744,0.1499330699443817
34907_0037_A_821	0.037324775010347366,0.06273055821657181,0.00457445252686739,0.08719782531261444,0.11840248852968216,0.24336598813533783
34907_0038_A_822	0.04960571601986885,0.0397067666053772,-0.023809019476175308,0.034904252737760544,0.16092316806316376,0.125222310423851
34907_0038_A_823	0.0823746919631958,0.10206693410873413,0.04880482703447342,0.05485748127102852,0.11937769502401352,0.17505910992622375
34907_0038_A_824	0.11898356676101685,0.06741253286600113,0.20045436918735504,0.02379949763417244,0.10298219323158264,0.168201744556427
34907_0039_A_825	0.04582536593079567,0.02961050532758236,-0.0020032422617077827,0.07112672179937363,0.21335278451442719,0.17056822776794434
34907_0039_A_826	0.02805856242775917,0.029826311394572258,-0.014493877999484539,0.023879114538431168,0.1433570235967636,0.11086936295032501
34907_0039_A_827	0.050297562032938004,0.06272848695516586,0.08348233252763748,0.07023613899946213,0.11598644405603409,0.12920157611370087
34907_0039_A_829	0.05326016619801521,0.07190696150064468,0.08391106128692627,0.06941124051809311,0.13419337570667267,0.12404096871614456
34907_0039_A_828	0.028065446764230728,0.0554533377289772,0.030245192348957062,0.06783147156238556,0.12130669504404068,0.2791457772254944
34907_0039_A_830	0.11792460083961487,0.13259121775627136,0.0964234322309494,0.1187673807144165,0.11940120905637741,0.18141275644302368
34907_0039_A_833	0.1075001209974289,0.09058847278356552,0.10092251002788544,0.06009377911686897,0.1760452538728714,0.11261990666389465
34907_0039_A_835	0.03131752088665962,0.06645262241363525,0.04826963692903519,0.05033855512738228,0.12995608150959015,0.10382352769374847
34907_0039_A_837	0.031024280935525894,0.0008720140904188156,0.04612204432487488,0.09082774072885513,0.07646966725587845,1.0118778944015503
34907_0039_A_838	0.06362377107143402,0.055742308497428894,0.484630286693573,0.07001123577356339,0.15138350427150726,0.07285322993993759
34907_0039_A_841	0.047970328480005264,0.023420458659529686,0.031015604734420776,0.08044489473104477,0.14162114262580872,0.1833023726940155
34907_0039_A_842	0.049120400100946426,0.031264469027519226,0.016078848391771317,0.15878000855445862,0.17558938264846802,0.27264276146888733
34907_0039_A_844	0.030248645693063736,0.059027768671512604,0.07229971885681152,0.0674944594502449,0.11720193177461624,0.1566709280014038
34907_0039_A_846	0.13670951128005981,0.09303948283195496,0.022854343056678772,0.08802797645330429,0.07966717332601547,0.20005598664283752
34907_0039_A_847	0.7863732576370239,0.2703441381454468,0.06436540186405182,0.014356878586113453,0.053903333842754364,0.19793596863746643
34907_0039_A_848	0.03938547149300575,1.51021146774292,0.20057491958141327,0.09714096784591675,0.14290668070316315,0.12758779525756836
34907_0039_A_832	0.18618422746658325,0.04794535040855408,0.05523676052689552,0.06125838682055473,0.18521438539028168,0.8317552804946899
34907_0039_A_834	0.0943099856376648,0.1101197898387909,0.045935772359371185,0.09527860581874847,0.1439746767282486,0.28458935022354126
34907_0039_A_836	0.06431925296783447,0.05856449156999588,0.08341927826404572,0.06115395203232765,0.14984898269176483,0.12189528346061707
34907_0039_A_839	0.04032802954316139,0.022527029737830162,0.0059066517278552055,0.08027617633342743,0.1488795131444931,0.44126230478286743
34907_0039_A_831	0.05236915126442909,0.07838429510593414,0.5088184475898743,0.07271692156791687,0.18091580271720886,0.13809165358543396
34907_0039_A_840	0.06472557783126831,0.06183677911758423,0.045343585312366486,0.08535805344581604,0.09745316952466965,0.33316075801849365
34907_0039_A_843	0.1041782796382904,0.11460468173027039,0.0642615258693695,0.053571972995996475,0.10287974029779434,0.21997790038585663
34907_0039_A_845	0.021267954260110855,0.05140393227338791,0.14259487390518188,0.04773685708642006,0.11192489415407181,0.09611362963914871
34907_0040_A_853	0.06442920863628387,0.11478409171104431,0.030249018222093582,0.04166809096932411,0.05829521268606186,0.16912248730659485
34907_0040_A_854	0.018349293619394302,0.08021631091833115,0.03701473027467728,0.0766439288854599,0.14832092821598053,0.11668723821640015
34907_0040_A_856	0.038216788321733475,0.003093807026743889,-0.02075858786702156,0.05777980759739876,0.10050763934850693,0.32754597067832947
34907_0040_A_858	0.05541244521737099,0.026804981753230095,0.01903826743364334,0.1367555558681488,0.15176460146903992,0.2234334647655487
34907_0040_A_860	0.07860642671585083,0.008638745173811913,0.006940196268260479,0.04132818803191185,0.1509629637002945,0.27740511298179626
34907_0041_A_866	0.08244456350803375,0.10942673683166504,0.06568069756031036,0.09685471653938293,0.10216186940670013,0.29262062907218933
34907_0039_A_850	0.014806929975748062,0.07058116048574448,0.038845181465148926,0.09844134747982025,0.1307762712240219,0.1713150143623352
34907_0040_A_862	0.11219196021556854,1.3928955793380737,0.08316953480243683,0.056745659559965134,0.12501196563243866,0.24534651637077332
34907_0041_A_865	0.16455507278442383,0.10171978920698166,0.044286098331213,0.060085784643888474,0.13515424728393555,0.23771657049655914
34907_0039_A_849	0.056417111307382584,0.05951478332281113,0.03993179649114609,0.06200157478451729,0.10381954163312912,0.13746032118797302
34907_0039_A_851	0.08729146420955658,0.10865390300750732,0.026409689337015152,0.10030528157949448,0.12250865250825882,0.21339824795722961
34907_0039_A_852	0.3133752644062042,0.10720577090978622,-0.01463769655674696,0.056303706020116806,0.04775611311197281,0.13339419662952423
34907_0040_A_855	0.012322086840867996,0.04067409038543701,0.052631963044404984,0.03277294710278511,0.07422547787427902,0.2150053232908249
34907_0040_A_857	0.058590564876794815,0.020697785541415215,0.09813827276229858,0.15400981903076172,0.15747030079364777,0.257900595664978
34907_0040_A_859	0.06362377107143402,0.055742308497428894,0.484630286693573,0.07001123577356339,0.15138350427150726,0.07285322993993759
34907_0040_A_861	0.05268220975995064,0.014839937910437584,0.012091533280909061,0.07037070393562317,0.11906623095273972,0.17369428277015686
34907_0041_A_868	0.0782678872346878,0.05493263155221939,0.587985098361969,0.07286407798528671,0.15260197222232819,0.14662408828735352
34907_0041_A_870	0.008277852088212967,0.07986633479595184,0.00495558138936758,0.0786227211356163,0.19609667360782623,0.1285794973373413
34907_0041_A_873	0.08929917216300964,0.08639988303184509,0.30985578894615173,0.11968299001455307,0.39955538511276245,0.28529441356658936
34907_0041_A_876	0.05738275125622749,0.0803791806101799,0.18798738718032837,0.05618917569518089,0.14628972113132477,0.1272718906402588
34907_0041_A_878	0.0782678872346878,0.05493263155221939,0.587985098361969,0.07286407798528671,0.15260197222232819,0.14662408828735352
34907_0041_A_882	0.019772235304117203,0.08822920173406601,0.1273363083600998,0.4645509719848633,0.33337071537971497,0.26430824398994446
34907_0041_A_867	0.05486058071255684,0.049211181700229645,0.08594811707735062,0.07456192374229431,0.15815019607543945,0.22216598689556122
34907_0041_A_869	0.048652101308107376,0.09716765582561493,0.10758831351995468,0.048922162503004074,0.1339363157749176,0.16215375065803528
34907_0041_A_871	0.25681450963020325,0.21145173907279968,0.08959874510765076,0.056001659482717514,0.06762950867414474,0.15412424504756927
34907_0041_A_875	0.06956727802753448,0.047175996005535126,0.014429467730224133,0.05343769118189812,0.20846214890480042,0.9985144138336182
34907_0041_A_880	0.07732795178890228,0.04725155979394913,0.2462603896856308,0.08658584952354431,0.15415096282958984,0.1968696117401123
34907_0041_A_883	0.1089983731508255,0.0366530641913414,-0.022293277084827423,0.07564863562583923,0.1782301664352417,0.11737148463726044
34907_0041_A_884	0.11231830716133118,0.10419997572898865,0.03367955982685089,0.06801483035087585,0.0982227697968483,0.24100905656814575
34907_0041_A_872	0.42206406593322754,1.6236504316329956,0.15120896697044373,0.03402626886963844,0.09968926757574081,0.14738476276397705
34907_0041_A_874	-0.021520938724279404,0.16357403993606567,0.020288407802581787,0.8222410082817078,0.2001546174287796,0.7848450541496277
34907_0041_A_877	0.06300446391105652,0.026209471747279167,0.03565904125571251,0.0943375825881958,0.17308738827705383,0.23792877793312073
34907_0041_A_879	0.08418454229831696,0.046419329941272736,-0.000431879423558712,0.10698772966861725,0.08887655287981033,0.17338290810585022
34907_0041_A_881	0.0787581354379654,0.11396656930446625,0.029844731092453003,0.11873088032007217,0.14072537422180176,0.16613158583641052
34907_0041_A_887	0.05933159962296486,0.065057672560215,0.03474530205130577,0.08045914769172668,0.14393392205238342,0.2492179572582245
34907_0041_A_888	0.04112524166703224,0.08708780258893967,0.34831735491752625,0.06293334811925888,0.18092171847820282,0.16634905338287354
34907_0041_A_889	0.04843505099415779,0.11466528475284576,0.07401039451360703,0.07804936915636063,0.12554232776165009,0.13897255063056946
34907_0041_A_890	0.07974280416965485,0.08856857568025589,-0.00031002704054117203,0.012264569289982319,0.10253448039293289,0.34063631296157837
34907_0041_A_894	0.10882030427455902,0.0757034569978714,-0.022164881229400635,0.02113112434744835,0.06021154671907425,0.2589934468269348
34907_0041_A_895	0.13508525490760803,0.056260839104652405,0.05851096659898758,0.0687531903386116,0.2749873399734497,0.23453335464000702
34907_0041_A_896	0.1915075182914734,1.0380221605300903,0.06766988337039948,-0.02710830047726631,0.1182343140244484,0.3398323655128479
34907_0041_A_898	0.08888143301010132,0.022417476400732994,0.043620094656944275,0.055130477994680405,0.13958920538425446,0.8579742908477783
34907_0041_A_899	0.1109457015991211,0.03771886229515076,0.06687745451927185,0.18041908740997314,0.1949586272239685,0.7503135800361633
34907_0041_A_886	0.04927781596779823,0.1166774332523346,0.11993958055973053,0.07692239433526993,0.09852539747953415,0.11539176851511002
34907_0041_A_892	0.1335882842540741,0.11445283889770508,0.12368543446063995,0.06710648536682129,0.1642291098833084,0.9078899025917053
34907_0041_A_901	0.12249575555324554,0.05473976582288742,0.014158611185848713,0.029370378702878952,0.13205869495868683,0.34481358528137207
34907_0041_A_902	0.40042057633399963,0.2427263855934143,0.01448912639170885,0.014888656325638294,0.037432990968227386,0.22707891464233398
34907_0041_A_903	0.16282659769058228,0.11185821890830994,-0.026198234409093857,0.008520831353962421,0.05135739594697952,0.3234909772872925
34907_0041_A_885	0.06362377107143402,0.055742308497428894,0.484630286693573,0.07001123577356339,0.15138350427150726,0.07285322993993759
34907_0041_A_893	0.04801838472485542,0.005603699013590813,0.1344883143901825,0.057775456458330154,0.21782460808753967,1.2215595245361328
34907_0041_A_900	0.05192244425415993,0.08566433936357498,0.3088221251964569,0.3042748272418976,0.2896955609321594,0.14883500337600708
34907_0042_A_915	-0.011913564056158066,0.11135375499725342,-0.015931539237499237,0.015698280185461044,0.08787956088781357,0.08176925778388977
34907_0042_A_917	0.11245374381542206,0.35582733154296875,0.004635053686797619,0.06221691891551018,0.05754590034484863,0.22781014442443848
34907_0042_A_918	0.04628758504986763,0.2295565903186798,0.030284762382507324,0.03872194513678551,0.14760123193264008,0.19050362706184387
34907_0042_A_919	0.001085091382265091,0.06726645678281784,0.002604500390589237,0.04209628328680992,0.1086663082242012,0.1047741025686264
34907_0042_A_921	0.08974532783031464,0.07759986817836761,0.0023531997576355934,0.034965287894010544,0.13051952421665192,0.21967503428459167
34907_0041_A_904	0.06341929733753204,0.12121596932411194,0.2893231213092804,0.04603293165564537,0.15247565507888794,0.18109549582004547
34907_0041_A_905	0.021312329918146133,0.10713999718427658,0.03616738319396973,0.06402904540300369,0.11915288120508194,0.10741543769836426
34907_0041_A_906	0.08121219277381897,0.08621181547641754,-0.012107656337320805,0.05589035525918007,0.09407950192689896,0.23568788170814514
34907_0041_A_907	0.20198602974414825,0.11306124925613403,0.11990223824977875,0.02673262730240822,0.06674975156784058,0.31736427545547485
34907_0041_A_908	0.2892073690891266,0.11933325231075287,0.22507105767726898,0.06711030006408691,0.08902371674776077,0.23394858837127686
34907_0041_A_910	0.10951030254364014,0.14995449781417847,0.002675308845937252,0.04540837183594704,0.09508880227804184,0.19420745968818665
34907_0041_A_911	0.07004469633102417,0.07211969047784805,0.04362113028764725,0.006656263954937458,0.07733692973852158,0.26692822575569153
34907_0041_A_912	1.3194911479949951,1.036565899848938,0.16918125748634338,-0.0005222887266427279,0.14006586372852325,0.28538668155670166
34907_0041_A_913	0.5194941759109497,2.08917236328125,0.17197485268115997,0.050668712705373764,0.13731665909290314,0.2556096315383911
34907_0042_A_922	0.018675167113542557,0.010296573862433434,-0.006974640302360058,0.03486546501517296,0.09550856798887253,0.0740533322095871
34907_0042_A_923	0.029128585010766983,2.169804334640503,0.05709698796272278,0.05503111705183983,0.12283983081579208,0.25264936685562134
34907_0042_A_924	0.07636375725269318,0.13974076509475708,0.3449353873729706,0.057217713445425034,0.13889163732528687,0.13666798174381256
34907_0042_A_925	0.08950741589069366,0.11861178278923035,0.050847433507442474,0.04349837079644203,0.1403379589319229,0.13696259260177612
34907_0042_A_926	0.06022539362311363,0.04104179888963699,0.4640468955039978,0.07895226776599884,0.19405075907707214,0.11774277687072754
34907_0042_A_928	-0.003914933651685715,0.018280407413840294,0.05627334117889404,0.04542422667145729,0.13306979835033417,0.17273782193660736
34907_0042_A_929	0.038185182958841324,0.07272322475910187,0.10507502406835556,0.05347394570708275,0.12369739264249802,0.1348651945590973
34907_0042_A_930	-0.01753198727965355,-0.012108782306313515,0.037831638008356094,0.0896168053150177,0.08243494480848312,0.06896723806858063
34907_0042_A_931	0.13000930845737457,0.19518056511878967,0.0183672234416008,0.03984975442290306,0.08939305692911148,0.26785147190093994
34907_0042_A_932	0.13929873704910278,0.15664787590503693,0.0016449140384793282,0.04969031736254692,0.11310404539108276,0.2334565967321396
34907_0042_A_933	0.08645832538604736,1.369799256324768,0.09459628164768219,-0.02990371361374855,0.13184188306331635,0.21797600388526917
34907_0042_A_927	0.01588885858654976,0.048993296921253204,-0.011319763027131557,0.04070963338017464,0.07936238497495651,0.10587930679321289
34907_0042_A_934	0.050389502197504044,0.03818030655384064,-0.04206189140677452,0.04956435784697533,0.11106736212968826,0.12215398252010345
34907_0042_A_936	0.03664987161755562,0.07540684938430786,-0.015451370738446712,0.03834905847907066,0.07527550309896469,0.24337410926818848
34907_0042_A_938	0.058229733258485794,0.10670290887355804,-0.009498669765889645,0.05386791005730629,0.07662677019834518,0.2829573452472687
