id	emotion
34526_0018_A_199	0.0903400828440984,0.061951871340473495,0.4296365777651469,0.012257586233317852,0.16171005368232727,0.3063276410102844
34526_0018_A_200	0.04980415726701418,0.0393899604678154,0.053316312531630196,0.05914924293756485,0.17991315573453903,0.39134053885936737
34526_0018_A_202	0.1210003172357877,0.10117418691515923,0.15561413764953613,0.22728734463453293,0.13405080884695053,0.5805148184299469
34526_0018_A_203	0.00886142005523046,-0.0030784234404563904,0.03079396051665147,1.7601079940795898,0.08521014917641878,0.06945473452409108
34526_0018_A_205	0.10378924757242203,0.06951762611667316,0.031792186200618744,0.1579649100701014,0.15511063486337662,0.2911265542109807
34526_0019_A_206	0.14257539560397467,0.3036699170867602,0.0004464363058408101,0.019455458968877792,0.051555510610342026,0.09962732344865799
34526_0020_A_207	0.26622245212395984,0.09552234535415967,0.04510721812645594,0.025751009583473206,0.07074745123585065,1.366519530614217
34526_0020_A_208	0.006302041312058766,0.031916543220480285,0.02536157953242461,0.02962292234102885,0.07717296108603477,0.10823440365493298
34526_0020_A_209	0.010065140823523203,0.028191976249217987,0.026948268835743267,0.025913815945386887,0.08815548817316692,0.12984510883688927
34526_0020_A_210	0.01657914121945699,0.013544615358114243,0.03077465482056141,0.044206735988458,0.05587789292136828,0.17755459373195967
34526_0020_A_211	0.04475503290692965,0.038657497614622116,0.7829115390777588,0.30564625809590024,0.24220863481362662,0.42406924565633136
34526_0020_A_212	0.024888911594947178,0.03422404701511065,0.04477442490557829,0.027783809850613277,0.07485051080584526,0.15025272220373154
34526_0020_A_213	0.008405995555222034,0.021025511746605236,0.3667885462443034,0.05944346388181051,0.10824147363503774,0.1271394851307074
34526_0020_A_214	0.033319560810923576,0.02971828356385231,0.03872510759780804,0.14877467850844064,0.16421432296435037,0.14986670017242432
34526_0020_A_215	0.017217593267560005,0.1663036197423935,0.13484960049390793,0.2641705473264058,0.06177899241447449,0.16402723640203476
34526_0020_A_219	0.04121097611884276,0.21220908438165983,0.06992183128992717,0.16130413735906282,0.06368330555657546,0.11898540208737056
34526_0020_A_220	0.007776778191328049,0.03548756490151087,0.11708820859591167,0.08524349828561147,0.07488664736350377,0.07054474701484044
34526_0020_A_221	0.10680789252122243,0.24007579932610193,0.05976825952529907,0.05972093467911085,0.04502111797531446,0.3251275420188904
34526_0020_A_223	0.09764509027202924,0.0802851344148318,0.02273755210141341,-0.006208403346439202,0.10301983108123143,0.14416688432296118
34526_0020_A_224	0.04746736213564873,0.11249156296253204,0.031592449794212975,0.02818741276860237,0.03654193691909313,0.11000729600588481
34526_0020_A_216	0.15650074432293573,0.5271894037723541,0.11105604097247124,0.02628454255561034,0.07256430884202321,0.08876148611307144
34526_0020_A_217	0.14198161289095879,0.29738862812519073,0.04841830829779307,0.019114102857808273,0.06996775604784489,0.11822217081983884
34526_0020_A_218	0.5921847720940908,0.37964171171188354,0.06846222095191479,0.09206203867991765,0.05298963530610005,0.25159405916929245
34526_0020_A_226	0.061042935897906624,0.08637337014079094,0.16075433293978372,0.10519494116306305,0.09154274314641953,0.22944923986991247
34526_0020_A_227	0.06583027789990108,0.05299129088719686,0.027084946011503536,0.04089681369562944,0.12377036238710086,0.31105154752731323
34526_0020_A_228	0.046345687160889305,0.05212172990043958,0.01758068489531676,0.04223514969150225,0.11849368115266164,0.23143435517946878
34526_0021_A_229	0.24204825361569723,0.1465021645029386,0.053080124159653984,0.005711072434981664,0.07694034030040105,1.3976731697718303
34526_0021_A_230	0.017296108106772106,0.02858145845433076,0.08957445994019508,0.00391651876270771,0.18419239421685538,0.1515979121128718
34526_0021_A_231	0.015916671603918076,0.03096773537496726,0.08075937194128831,0.013099928308899203,0.12518085290988287,0.1610313057899475
34526_0021_A_232	0.022587452083826065,0.0479840145756801,0.052477202688654266,0.03792414193352064,0.10370613386233647,0.2632059007883072
34526_0020_A_225	0.061042935897906624,0.08637337014079094,0.16075433293978372,0.10519494116306305,0.09154274314641953,0.22944923986991247
34526_0021_A_233	0.03940154860417048,0.042707825700441994,0.0368323780130595,0.03572434994081656,0.08607056364417076,0.19763133426507315
34526_0021_A_234	0.010520525587101778,0.030677623425920803,0.1545420785744985,0.47409269710381824,0.3101497640212377,0.1421272854010264
34526_0021_A_235	-0.002799239009618759,0.01624894328415394,0.20305679241816202,0.9744608799616495,0.28534286717573804,0.10392902294794719
34526_0021_A_236	0.01889297490318616,0.012058727132777372,0.028692037565633655,0.07040063788493474,0.13642478237549463,0.23521566142638525
34526_0021_A_237	0.006932268540064494,0.026035136853655178,0.22767012814680734,0.052789015074570976,0.07304840162396431,0.1473487267891566
34526_0021_A_238	0.0832541212439537,0.07573226218422253,0.022690164546171825,0.051349674661954246,0.10200955346226692,0.72397780418396
34526_0021_A_239	0.028249751776456833,0.025813487668832142,0.031914093221227326,0.020622699831922848,0.10677808274825414,0.22888069351514181
34526_0021_A_240	0.03181649496157964,0.022599377669394016,0.016897529363632202,0.031499359756708145,0.10214925681551297,0.2300544554988543
34526_0021_A_241	0.09326901038487752,0.05099967122077942,0.8343753019968668,0.20030071586370468,1.140341877937317,0.2717123478651047
34526_0021_A_242	0.1049221729238828,0.07842491567134857,0.2565697729587555,0.2537982314825058,0.29424452284971875,0.23494615157445273
34526_0021_A_243	0.025117923816045124,0.030184754480918247,0.02377641387283802,0.027753355912864208,0.07540719024837017,0.09797422339518864
34526_0021_A_244	0.0169526773194472,0.029084429144859314,0.021378882850209873,0.033710029597083725,0.07512720798452695,0.09241189807653427
34526_0021_A_245	0.0113761934141318,0.050537956257661186,0.0084842499345541,0.021252878631154697,0.08552405362327893,0.07394303878148396
34526_0021_A_246	0.014487408101558685,0.05323648452758789,0.010560778280099234,0.020684177055954933,0.09043233965833981,0.07219985127449036
34526_0021_A_247	0.05647455776731173,0.027335641905665398,0.01805051788687706,0.015885301865637302,0.10218525926272075,0.2226954996585846
34526_0021_A_248	0.03529461845755577,0.019909106194972992,0.028848001112540562,0.01398513869692882,0.08899114653468132,0.19422784944375357
34526_0021_A_249	0.05624817435940107,0.05618231122692426,0.09574953466653824,0.1560771440466245,0.0799220899740855,0.21948913733164468
34526_0021_A_250	0.06367075815796852,0.07269277547796567,-0.0010098516941070557,0.04938933874169985,0.06140522348384062,0.09623571361104648
34526_0021_A_251	0.045113893846670784,0.04107652852932612,0.05021741737922033,0.19114181554565826,0.1511961023012797,0.4733091990152995
34526_0021_A_252	0.014385867863893509,0.10059670607248943,0.05180207888285319,0.9533230463663737,0.11476284762223561,0.23876584072907767
34526_0021_A_253	0.02571801220377286,0.044846720372637115,0.03688730982442697,0.1753222942352295,0.13005315512418747,0.36074380079905194
34526_0021_A_254	0.17627683033545813,0.04034760966897011,0.06206077213088671,0.04002675041556358,0.13806911433736482,1.5474354426066081
34526_0022_A_255	0.050871008386214576,0.0352227712670962,0.0010570250451564789,0.02694027250011762,0.056736535082260765,0.08737559864918391
34526_0022_A_256	0.07142370815078418,0.053327384094397225,0.01990142899254958,0.010724060470238328,0.06390203473468621,0.10041672488053639
34526_0022_A_257	0.060178027798732124,0.05445769553383192,0.011170389751593271,0.017960412427783012,0.05571563169360161,0.08257194173832734
34526_0022_A_258	0.18599694967269897,0.4057080348332723,0.050948558996121086,0.02516183629631996,0.03707567850748698,0.0691060187915961
34526_0022_A_260	0.024063508957624435,0.04078595216075579,0.015271434560418129,0.03321377312143644,0.0776069387793541,0.15401321152846018
34526_0022_A_261	0.002952613557378451,0.06293147305647533,0.12567572109401226,0.1637313961982727,0.053179431706666946,0.16173149645328522
34526_0022_A_262	0.0741269551217556,0.061189948270718254,0.025742024804155033,0.010898631066083908,0.19962198535601297,0.16483139991760254
34526_0022_A_263	0.09072775766253471,0.07264883009095986,0.03275011976559957,0.02041248131232957,0.22761612633864084,0.17601071298122406
34526_0022_A_264	0.019511379301548004,0.2180804411570231,0.12672960261503854,0.07676839828491211,0.06876781458655994,0.3192915990948677
34526_0022_A_265	0.04155883068839709,0.17358767241239548,0.05837974635263284,0.27650011082490283,0.10760742674271266,0.35755697389443714
34526_0022_A_266	0.02487923577427864,0.07218800733486812,0.2855708772937457,0.035019064942995705,0.05994920960317055,0.13356724878152212
34526_0022_A_267	0.030264051631093025,0.2761089677611987,0.6994573871294657,1.0436185598373413,0.23151629169782004,0.10232418527205785
34526_0022_A_268	0.007038947194814682,0.01416083425283432,0.018796050377810996,0.041277542089422546,0.1291898861527443,0.115254291643699
34526_0022_A_269	0.013217329358061155,0.018532942980527878,0.019441479894643027,0.023645291104912758,0.08918174852927525,0.12109653527537982
34526_0023_A_273	0.12483735879262288,0.09695370619495709,0.028233276680111885,-0.002897908135006825,0.062470738465587296,0.16613798340161642
34526_0023_A_276	0.0842602929721276,0.0903790599356095,0.04531939203540484,0.017494159440199535,0.12531255185604095,0.19077647725741068
34526_0023_A_277	0.03135346000393232,0.0596899576485157,0.012719940394163132,0.06713915119568507,0.042534973472356796,0.19086536268393198
34526_0023_A_279	0.21228326360384622,0.3197202980518341,0.01181275894244512,-0.019441959758599598,0.09892337520917256,0.2204055537780126
34526_0023_A_280	0.02197849750518799,0.06309333257377148,0.015941287701328594,0.03479998745024204,0.14225622514883676,0.15675150354703268
34526_0024_A_281	0.012744408721725145,0.021641903556883335,0.06788880750536919,0.014250060155366858,0.11798806985219319,0.1944280465443929
34526_0024_A_282	0.004915356015165647,0.016154794953763485,0.08387308567762375,0.012290197346980372,0.11265440781911214,0.09579510986804962
34526_0024_A_283	0.07038140048583348,0.07126116380095482,0.20199825366338095,0.6471022268136343,0.16116206596295038,0.513789544502894
34526_0024_A_284	0.06033531452218691,0.01951706347366174,0.24882619579633078,0.03189247163633505,0.30609188973903656,0.8738684256871542
34526_0024_A_285	0.0625791922211647,0.014654424662391344,0.163049985965093,0.025422398932278156,0.2615096966425578,0.9360336065292358
34526_0024_A_286	0.12553626547257105,0.031602673853437104,0.17015758653481802,0.0035234869768222175,0.3930267294247945,1.2009215354919434
34526_0024_A_287	0.07923667008678119,0.042590427522857986,0.11652090648810069,0.20627431323130926,0.45185476541519165,0.5897217194239298
34526_0025_A_288	0.1290679151813189,0.06706050038337708,0.08364292234182358,0.004093567530314128,0.14735994984706244,1.582146167755127
34526_0025_A_291	0.07115595477322738,0.08349991589784622,0.19285684575637183,0.12642662227153778,0.07659636251628399,0.18252712488174438
34526_0025_A_293	0.2857569021483262,0.14184092481931052,0.007251685485243797,0.0248427822565039,0.08048594991366069,0.3180464183290799
34526_0026_A_294	0.3939955731232961,0.9817143281300863,0.004764416565497716,-0.01096051869293054,0.0594711018105348,0.06346379220485687
34526_0027_A_295	0.03921923786401749,0.029132398466269176,0.13980358093976974,-0.009186673909425735,0.1394150654474894,0.3374459594488144
34526_0027_A_296	0.029738231251637142,0.03180630629261335,0.09158215175072353,-0.0023960530137022338,0.11886392533779144,0.259946549932162
34526_0027_A_297	0.040674260507027306,0.020752496396501858,0.06888473158081372,0.04137843412657579,0.6260759731133779,0.3172965149084727
34526_0027_A_298	0.038445514937241874,0.020941405246655147,0.11268752813339233,0.04656499127546946,0.7732653717199961,0.31509045759836835
34526_0027_A_299	0.036678848788142204,0.05526328583558401,0.4047729770342509,0.566789428393046,0.5502854784329733,0.1794282595316569
34526_0027_A_300	0.19031658520301184,0.05287064239382744,0.033238751192887626,0.09300112972656886,0.1439745451013247,0.4241817096869151
34526_0027_A_301	0.01651059587796529,0.027621731162071228,0.7303944826126099,0.026170596480369568,0.12191736698150635,0.1522006168961525
34526_0027_A_302	0.026484346638123196,0.03873287389675776,0.04163808189332485,0.054637049635251365,0.2548548604051272,0.15894146263599396
34526_0027_A_304	0.06692545985182126,0.022695273781816166,0.0754181823382775,0.01801974295328061,0.524826576312383,0.24523219962914786
34526_0027_A_305	0.026039117326339085,0.03253616268436114,0.08454764013489087,0.5419856111208597,0.13427281628052393,0.20777471363544464
34526_0027_A_306	0.03170054033398628,0.06413266062736511,0.008414117619395256,0.1992076983054479,0.07958496982852618,0.10276974985996883
34526_0027_A_307	0.20875745018323263,0.16388879716396332,0.038139945516983666,0.10390895729263623,0.07990596319238345,0.5517178773880005
34526_0027_A_308	0.17634724080562592,0.03476045342783133,0.03995987089971701,0.02009736156711976,0.18703670303026834,0.7739136815071106
34526_0027_A_309	0.14737428724765778,0.030316555872559547,0.07186407595872879,0.005649869019786517,0.1875957896312078,1.1213936408360798
34526_0027_A_310	0.16876118878523508,0.1015753944714864,-0.002280803397297859,0.17038608094056448,0.11937871327002843,0.44370528558890027
34526_0027_A_311	0.0024477125455935798,0.039566083500782646,0.562918504079183,0.3425224224726359,0.08053204417228699,0.08511707186698914
34526_0027_A_312	0.012216722592711449,0.053751459966103234,0.023353977749745052,0.06019178405404091,0.06748641779025395,0.1847802698612213
34526_0027_A_313	0.04003750408689181,0.06636668803791206,0.011934370190526048,0.20275910198688507,0.07730130975445111,0.15965887904167175
34526_0028_A_314	0.2854633828004201,1.3974249760309856,0.04011201113462448,0.012475588669379553,0.09566373998920123,0.07210299869378407
34526_0028_A_315	0.2701423615217209,0.07289065110186736,0.045116571709513664,0.015336277817065517,0.09945369760195415,0.2499472051858902
34526_0028_A_316	0.06537049884597461,0.03788673939804236,0.018372163797418278,0.030265020827452343,0.13203458612163863,0.1994363566239675
34526_0028_A_317	0.23173455397288004,0.10465285802880923,0.12372248619794846,0.007444246672093868,0.11010038355986278,0.2881181289752324
34526_0029_A_318	0.14761982361475626,0.040972347681721054,0.027916479855775833,0.01966543464610974,0.11665634190042813,0.4298240343729655
34526_0029_A_319	0.3126974056164424,0.06023887048165003,0.01875874089697997,0.03464085981249809,0.09789279599984486,0.3192625939846039
34526_0029_A_320	0.10248495514194171,0.10551950335502625,0.13645565261443457,0.09148295720418294,0.07345533495148023,0.11310408512751262
34526_0029_A_321	0.05201581244667371,0.21872839083274206,0.08046835660934448,0.12531150629123053,0.07929910346865654,0.35122835636138916
34526_0029_A_322	0.03928071881333987,0.021766942615310352,0.015188483521342278,0.04493049252778292,0.11717222258448601,0.24985350668430328
34526_0030_A_323	0.34128254652023315,0.29444389045238495,0.05720083291331927,0.0588783323764801,0.10627083480358124,1.6144549051920574
34526_0030_A_324	0.0019511835028727849,0.014258956536650658,0.028037689703827102,0.05833304735521475,0.12319050232569377,0.09750408430894215
34526_0030_A_325	0.005664605026443799,0.025569723298152287,0.06111659109592438,0.12348470588525136,0.19547038276990256,0.15946358442306519
34526_0030_A_327	0.008326031267642975,0.04875802621245384,0.07568494603037834,0.045201849192380905,0.21289040644963583,0.15826070308685303
34526_0030_A_328	0.5013116598129272,1.3308336734771729,0.1255697359641393,0.027275916188955307,0.07317579661806424,0.3454655110836029
34526_0030_A_329	0.15359843522310257,0.10861969739198685,0.48186541597048443,0.06677291045586269,0.6179791192213694,0.30877915024757385
34526_0031_A_330	0.27721263468265533,0.053406436617175736,0.03942724627753099,0.012774964406465491,0.11229434236884117,0.39270750681559247
34526_0031_A_331	0.5066228806972504,0.06767669568459193,0.029497136129066348,0.045729328878223896,0.10700973123311996,0.3090432683626811
34526_0031_A_332	0.21151228745778403,0.05817090595761935,0.07798176507155101,0.04567675665020943,0.15238202114899954,1.8449025551478069
34526_0031_A_333	0.022308185696601868,0.04552768295009931,0.54713241259257,0.0386592549427102,0.05829213807980219,0.1304099311431249
34526_0031_A_334	0.032439218213160835,0.049224682773152985,0.08174622555573781,0.1365786169966062,0.11815326412518819,0.2749513238668442
34526_0031_A_335	0.03148299269378185,0.0480647049844265,0.07956980044643085,0.02059026714414358,0.07690300916632016,0.24168031911055246
34526_0031_A_336	0.09232401102781296,0.0408459585160017,0.0567203164100647,0.023941528672973316,0.1294979602098465,0.26946162184079486
34526_0031_A_337	0.04791129815081755,0.035098191971580185,0.05952898661295573,0.011612192417184511,0.13454986363649368,0.3822144071261088
34526_0031_A_338	0.28794299562772113,0.06425769627094269,0.06654239073395729,0.0761550044020017,0.21026220420996347,2.4327779610951743
34526_0032_A_339	0.42463146646817523,1.761456569035848,0.06751587241888046,-0.010645826657613119,0.06878604988257091,0.059017276080946125
34526_0032_A_341	0.05590101704001427,0.08085691307981809,0.03688610717654228,-0.010104555636644363,0.13916879892349243,0.2882832686106364
34526_0032_A_342	0.26524236301581067,0.09229850272337596,0.05188310705125332,0.04851322993636131,0.17762041836977005,1.9707987308502197
34526_0033_A_344	0.11665183554093043,0.1915374348560969,0.018579723313450813,-0.0036717733989159265,0.06920091807842255,0.14251514275868735
34526_0033_A_347	0.11147042984763782,0.12266877417763074,0.0379266490538915,0.13284978518883386,0.10007450729608536,0.25901080667972565
34526_0033_A_349	0.01111444334189097,0.029428869485855103,0.023735054458181064,0.037390151992440224,0.08359364171822865,0.09450718263785045
34526_0033_A_352	0.04934731684625149,0.10549532373746236,0.03592715784907341,0.0382984580937773,0.08989568303028743,0.13725687563419342
34526_0033_A_353	0.1589635337392489,0.06826895475387573,0.1776332234342893,0.007419206202030182,0.6824693754315376,0.587205042441686
34526_0033_A_355	0.10278421516219775,0.08762329692641894,0.3082420229911804,-0.0025820862501859665,0.2708991815646489,0.25753562649091083
34526_0033_A_356	0.056660703072945275,0.016915247465173405,0.045814141631126404,0.03163410226504008,0.07630630085865657,0.6187720795472463
34526_0034_A_357	0.02333089088400205,0.04510292038321495,0.1935173124074936,0.0540123296280702,0.21743664890527725,0.42232715090115863
34526_0034_A_358	0.0071038057406743365,0.03615222622950872,0.4534565607706706,0.03408432255188624,0.16580013930797577,0.12015805393457413
34526_0034_A_359	0.06763002028067906,0.03073676551381747,0.7782429158687592,0.07634228467941284,1.5825738509496052,0.29357628027598065
34526_0034_A_360	0.07798622672756512,0.06740516051650047,0.04136412342389425,0.030153250011305015,0.12198714415232341,0.28320897618929547
34526_0034_A_361	0.10506017257769902,0.006352258225282033,0.0773813563088576,0.018786586510638397,0.1208681973318259,0.8759676416714987
34526_0034_A_362	0.06628487880031268,0.08840023229519527,0.03363403553764025,0.027840315053860348,0.06421322065095107,0.32300729552904767
34526_0034_A_363	0.009076471130053202,0.045227160677313805,0.08665941469371319,0.09238901175558567,0.10727912373840809,0.09043804369866848
34526_0034_A_364	0.045191459357738495,0.08040448278188705,0.0023981922616561255,0.023224572961529095,0.04768502712249756,0.05574511115749677
34526_0034_A_366	0.09041998287041982,0.05399084836244583,0.015995824166263144,0.036032196755210556,0.07648061215877533,0.13934321204821268
34526_0034_A_367	0.0056059397757053375,0.03996477400263151,0.02287578086058299,0.0923102895418803,0.05190401958922545,0.16240309923887253
34526_0034_A_368	0.012104122589031855,0.04075378676255544,0.058096048732598625,0.06107921898365021,0.06735450463990371,0.08866411323348682
34526_0034_A_369	0.05918898185094198,0.0351681982477506,0.061401004592577614,0.03586930843691031,0.13964354991912842,0.6286340355873108
34526_0034_A_370	0.05695410445332527,0.03854324296116829,0.047999851405620575,0.05398697406053543,0.11508626739184062,0.5717962384223938
34526_0034_A_371	0.052254809687534966,0.04226580696801344,0.10807924593488376,0.0319207813590765,0.18071449796358743,0.721066951751709
34526_0035_A_372	0.09305211529135704,0.08066944777965546,0.013567291821042696,-0.00790323130786419,0.07453639432787895,0.11863937911887963
34526_0035_A_373	0.13212653373678526,0.10738279173771541,0.007943393662571907,5.8389268815517426e-05,0.06501958705484867,0.08760355537136395
34526_0035_A_374	-0.00024180300533771515,0.030859772115945816,0.4187246958414714,0.23130561411380768,0.07911628981431325,0.06547285864750545
34526_0035_A_375	-0.005422922472159068,0.02235019827882449,0.03340465078751246,0.1938016563653946,0.09345532457033794,0.09811249499519666
34526_0035_A_376	-0.0016334764659404755,0.023050532365838688,0.2084116886059443,0.20789633691310883,0.10063596442341805,0.106698473294576
34526_0035_A_377	0.04330585524439812,0.03823854339619478,0.0639061617354552,0.40311989188194275,0.21355058749516806,0.3836587766806285
34526_0035_A_378	0.04721870397528013,0.05142085999250412,-1.0923172036806742e-05,0.13811821304261684,0.05118811254700025,0.1415863831837972
34526_0035_A_379	0.05655695622165998,0.026624731719493866,0.09363731741905212,0.026673786031703155,0.3975858986377716,0.2935073872407277
34526_0035_A_380	0.0571368969976902,0.019953640798727672,0.07037966946760814,0.057311177253723145,0.40598877271016437,0.2111031711101532
34526_0035_A_381	0.003943923860788345,0.01759454235434532,0.09820718318223953,1.7638462384541829,0.07179081439971924,0.08791057392954826
34526_0035_A_382	0.020780912910898525,0.030339839557806652,0.2905728171269099,0.14784307777881622,0.11828787376483281,0.15218361715475717
34526_0035_A_383	0.04500417783856392,0.035870511084795,0.04256825397411982,0.5729139943917593,0.1270524486899376,0.3531154890855153
34526_0035_A_384	0.03899401053786278,0.03101165158053239,0.04628444338838259,0.1677243411540985,0.26370005309581757,0.23801656067371368
34526_0035_A_385	0.04527178158362707,0.03854245785623789,0.054474963496128716,0.07582335049907367,0.23714468876520792,0.6230641007423401
34526_0035_A_386	0.015276908253630003,0.03028410580009222,0.009917760267853737,0.047634437680244446,0.13693798705935478,0.22070548186699548
34526_0035_A_387	0.02209452788035075,0.028556198502580326,0.017812757442394894,0.03727749331543843,0.12758338948090872,0.2465143104394277
34526_0035_A_388	0.020498594269156456,0.02097238724430402,0.12046253184477489,0.018715364548067253,0.10779476662476857,0.1495996614297231
34526_0035_A_389	0.10910113155841827,0.026008399824301403,1.7570998668670654,0.07689125587542851,0.9248137970765432,0.21002374092737833
34526_0035_A_390	0.04283064355452856,0.07432404905557632,0.03174855622152487,0.1103779524564743,0.055764503156145416,0.141524538397789
34526_0035_A_391	-0.008732317015528679,0.036755213513970375,0.10109049578507741,0.08665338903665543,0.06989265854159991,0.06944032634298007
34526_0035_A_392	0.005720939487218857,0.05588081479072571,0.08980648095409076,0.12437634666760762,0.060937123373150826,0.0695023350417614
34526_0035_A_393	0.0227364848057429,0.035146843641996384,0.014543522847816348,0.027369104325771332,0.051373274375995,0.06363061380883057
34526_0035_A_394	0.06044806788365046,0.2831592361132304,0.10982847213745117,0.0452104868988196,0.056563432017962136,0.18566017597913742
34526_0035_A_395	0.07316160574555397,0.14663722986976305,0.017394917085766792,0.0901055634021759,0.060714994246761,0.25692107404271763
34526_0035_A_396	0.053444488594929375,0.10080443695187569,0.006598858783642451,0.04751189177234968,0.07180200641353925,0.0729489444444577
34526_0035_A_397	0.06619693090518315,0.11532662808895111,0.0096281369527181,0.04472927997509638,0.06739028294881184,0.08279624457160632
34526_0036_A_398	0.043935769548018776,0.03169893970092138,0.10232274141162634,0.005624181901415189,0.3418155461549759,0.30514032393693924
34526_0036_A_399	0.030930424729983013,0.02826202940195799,0.09058447865148385,0.011194570610920588,0.34544138113657635,0.20094785590966543
34526_0036_A_400	0.026319599399964016,0.028538639346758526,0.04620516921083132,0.011751028010621667,0.09417719021439552,0.18479734659194946
34526_0036_A_402	0.02309737727046013,0.0435282817731301,0.0932085042198499,0.07148395230372746,0.17598693569501242,0.26816879709561664
34526_0036_A_403	0.012804738556345304,0.03564897614220778,0.08974726001421611,0.10016728689273198,0.16715526084105173,0.2462757726510366
34526_0036_A_404	0.023256779958804447,0.02464315543572108,0.23827719688415527,0.048530298906068005,0.7019383311271667,0.15085447827974954
34526_0037_A_405	0.0309413131326437,0.04943293953935305,0.014991100877523422,0.0217612124979496,0.06764054298400879,0.1682357887427012
34526_0037_A_406	0.0008545064677794775,0.02505239037175973,0.03156865326066812,0.028097975999116898,0.12388758112986882,0.13628849883874258
34526_0037_A_408	0.0020297455290953317,0.028276725982626278,0.02184646336051325,0.02444605343043804,0.07011086493730545,0.0801750843723615
34526_0037_A_410	0.06691727042198181,0.016854169468084972,0.2260410040616989,-0.010677147656679153,1.6267504692077637,0.24754841128985086
34526_0037_A_411	0.012361508483688036,0.05981366087992986,0.021481603384017944,0.01084599116196235,0.08069806421796481,0.04669253155589104
34526_0038_A_412	0.09126317749420802,0.02203069006403287,0.055753834545612335,0.02322837182631095,0.3288147846857707,0.9369862874348959
34526_0038_A_413	0.07328592613339424,0.6922059853871664,0.1742257277170817,0.04638459036747614,0.07204911485314369,0.10735731571912766
34526_0038_A_414	0.003527014205853144,0.008756652474403381,0.27763856450716656,0.03304972251256307,0.4102404663960139,0.14231299857298532
34526_0038_A_415	0.01475471444427967,0.013223196379840374,0.1449938267469406,0.02800290930705766,0.2592565715312958,0.2907948816816012
34526_0038_A_416	0.05418535446127256,0.13348016267021498,0.04629680514335632,0.04629712551832199,0.08502226260801156,0.36535122990608215
34526_0038_A_417	0.13128311932086945,0.8623353044191996,0.057106997817754745,0.058229717115561165,0.05735159479081631,0.21215517818927765
34526_0038_A_418	0.2141842320561409,0.05281776810685793,0.12346276889244716,0.039555225521326065,1.2230681777000427,1.062783380349477
34526_0038_A_419	0.14363693197568259,0.05386995772520701,0.11546789358059566,0.02644081072260936,1.1649238069852192,1.0043766697247822
34526_0039_A_420	0.05679612730940183,0.03946152329444885,0.135527603328228,0.0926637053489685,0.1333624174197515,0.39741108814875287
34526_0039_A_421	0.018819076319535572,0.03647042624652386,0.02351050078868866,0.027122939005494118,0.05801873033245405,0.11773225665092468
34526_0039_A_422	0.0662081129848957,0.04372117171684901,0.05147021139661471,0.05737133448322614,0.3241467612485091,0.2552474836508433
34526_0039_A_424	0.015159790714581808,0.04296998927990595,0.16119690736134848,0.06537342940767606,0.1319937321046988,0.1582224282125632
34526_0039_A_425	0.033650425573190056,0.04373055944840113,0.06190843383471171,0.027893900871276855,0.11174196874101956,0.2439372440179189
34526_0039_A_428	0.018553952996929485,0.026284102350473404,0.2796899229288101,0.03391279528538386,0.14969494938850403,0.18567514916261038
34526_0039_A_429	0.01772633691628774,0.04973124712705612,0.05286042019724846,0.4956480860710144,0.2681172589461009,0.6082790096600851
34526_0039_A_431	0.23808073004086813,0.042906247079372406,0.053853800520300865,0.07054219891627629,0.2703411777814229,2.28463077545166
34526_0039_A_432	0.040448568761348724,0.04239692538976669,0.1536892056465149,0.03172789172579845,0.11830276747544606,0.4091668377319972
34526_0039_A_433	0.014681315670410791,0.03216764951745669,0.01281576044857502,0.03063434051970641,0.0608188733458519,0.08118429283301036
34526_0039_A_434	0.027019729216893513,0.015353232622146606,0.03934176700810591,0.03098909743130207,0.15671094258626303,0.5746356646219889
34526_0039_A_435	0.26677971581617993,0.16070209940274557,0.09194331119457881,0.025541423509518307,0.09677500774463017,1.7593976259231567
34526_0039_A_436	0.019284733881553013,0.029722252239783604,0.026004821062088013,0.04135438737769922,0.18480492134888968,0.30109063784281415
34526_0039_A_437	0.06140343099832535,0.030691542973121006,0.046603006621201835,0.06726379940907161,0.14417449136575064,0.542393962542216
34526_0039_A_439	0.07430450369914372,0.030580516904592514,0.026818458068494994,0.08560100694497426,0.07686484853426616,0.4594654043515523
34526_0039_A_440	0.22507252792517343,0.08126225570837657,0.07126565277576447,0.027167682225505512,0.1171647161245346,1.9193729559580486
34526_0040_A_441	0.06040528789162636,0.03880755106608073,0.021664270587886374,-0.002320814256866773,0.05762465298175812,0.32528483867645264
34526_0040_A_442	0.13515928387641907,0.04509632972379526,0.04992608663936456,-0.006425905351837476,0.2522973467906316,0.9701946576436361
34526_0040_A_443	0.05318511029084524,0.017696015536785126,0.11963783452908199,0.041512557615836464,0.2836258113384247,0.7925287087758383
34526_0040_A_444	0.07313890134294827,0.0248847429951032,0.0494666105757157,0.0055091045796871185,0.8862640659014384,0.9920708735783895
34526_0040_A_445	0.08097162594397862,0.05418339930474758,0.07256055188675721,0.021768543869256973,1.148116687933604,1.0219998955726624
34526_0040_A_446	0.009832889772951603,0.057189310590426125,0.1793359319368998,0.13323286175727844,0.047625597566366196,0.06555180996656418
34526_0039_A_438	0.009085259089867273,0.021688008060057957,0.0535843342076987,0.0601354663570722,0.2360430806875229,0.21461506436268488
34526_0040_A_447	0.028309359525640804,0.01964269330104192,0.63229368130366,0.19237671047449112,0.08580521990855534,0.05418949325879415
